experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,split_epochs,prior_mode_name,predictions
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2018__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:24Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21018,2018,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9849996249906248,0.9763460183015862,0.18181818181818182,0.995,100,1.0,0.6740151047706604,0.6746575832366943,33091.15234375,29685.0,3406.15234375,31832.13671875,6.295085906982422,0.38427585899989936,1.6289999621221796e-05,0.3830847890003497,0.0009303700003329141,0.000903428999663447,0.0012769492966678323,449.28125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[2 2 2 1 1 0 1 2 2 2 1 2 1 0 0 0 2 2 1 1 1 0 2 0 0 2 2 0 0 0 2 1 2 1 2 0 2
 1 0 2 0 1 1 2 0 1 1 0 0 2 2 2 2 1 1 2 2 2 0 0 0 2 1 0 1 0 0 1 2 0 0 2 1 2
 0 2 1 1 0 2 1 1 0 1 2 1 1 2 1 0 0 1 1 2 1 2 1 2 2 0 1 1 1 0 1 2 2 0 1 0 2
 0 0 2 0 0 0 1 2 2 0 1 0 1 0 1 1 1 0 1 1 2 2 0 1 2 0 2 1 1 2 1 0 0 1 0 0 2
 1 1 2 0 0 2 2 1 0 0 2 0 2 0 1 2 1 1 2 1 0 1 0 1 2 2 1 1 0 0 0 2 0 1 0 2 2
 2 1 2 2 0 1 0 2 2 0 0 0 2 1 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2018__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:24Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21018,2018,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.7421182048712514,0.7413550820647595,0.175,0.9,70,0.7,0.6085126399993896,0.6871119141578674,33745.203125,30853.427734375,2891.775390625,32919.8125,4.126953601837158,0.40544001899979776,2.0360000235086773e-05,0.4041703990001224,0.0009731000000101631,0.0009312799998042465,0.0013472346633337413,449.51171875,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[2 1 2 1 1 0 2 2 1 2 1 2 1 0 0 0 2 2 1 1 1 0 1 0 0 2 2 0 0 0 2 1 1 1 2 0 2
 1 0 2 0 1 1 2 0 1 1 0 0 2 1 2 2 1 1 2 2 1 0 0 0 1 1 0 1 0 0 1 1 0 0 2 1 2
 0 2 1 2 0 2 1 1 0 1 2 1 1 1 1 0 0 1 1 2 1 2 1 2 1 0 1 1 1 0 1 2 2 0 0 0 2
 0 0 1 0 0 0 2 1 2 0 1 0 1 0 1 1 1 0 1 1 2 2 0 1 2 0 2 1 1 2 1 0 0 1 0 0 2
 1 1 2 0 0 2 2 1 0 0 1 0 1 0 1 2 1 1 2 1 0 1 0 1 2 2 1 1 0 0 0 2 0 1 0 1 2
 2 1 2 2 0 1 0 2 2 0 0 0 2 1 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2018__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:24Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21018,2018,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.926716870344533,0.8970278358566628,nan,0.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.51171875,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2018__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:24Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21018,2018,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.4298647136608687,0.5924255020289032,nan,0.535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.51171875,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2019__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:25Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21019,2019,DIVI,1,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9700015680998493,0.9526893130045085,0.7407407407407407,0.99,17,0.17,0.33679431676864624,0.27691876888275146,36939.3125,35427.65234375,1511.66015625,36042.1015625,4.486057758331299,0.46667261499987944,0.08274025499986237,0.3824950989996978,0.0009157499998764251,0.0009971200001928082,0.001274983663332326,449.51171875,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[1 2 2 2 1 2 0 0 2 0 2 2 1 0 1 2 0 1 1 0 1 1 1 2 0 1 0 0 2 2 0 1 1 1 2 1 1
 0 2 2 1 1 2 1 0 0 0 1 2 1 1 1 2 0 1 0 1 2 2 0 0 2 2 0 0 2 2 0 1 1 2 0 1 2
 0 1 2 0 1 2 2 1 2 1 0 2 0 2 0 2 0 0 0 2 2 1 0 0 2 0 2 2 2 0 0 1 0 1 1 1 1
 2 1 2 0 0 0 0 0 0 2 0 0 2 2 0 2 0 1 2 0 2 2 1 1 0 2 0 0 2 0 0 2 0 2 2 1 2
 1 2 2 0 1 1 1 1 1 2 2 0 1 1 2 1 1 0 1 1 1 0 1 1 0 1 2 1 0 2 1 0 1 1 1 0 2
 0 0 0 1 1 1 1 2 2 2 0 1 2 0 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2019__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:25Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21019,2019,DIVI,2,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9552296129975024,0.9353435853965594,0.18181818181818182,0.985,100,1.0,0.6717870831489563,0.6701487302780151,33141.18359375,29489.607421875,3651.576171875,31917.634765625,6.117734909057617,0.40374447800013513,2.1270000161166536e-05,0.40243889800012767,0.0009625100001358078,0.0009144900000137568,0.0013414629933337589,448.74609375,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[1 2 2 2 1 2 0 0 2 0 2 2 1 0 1 2 0 1 1 0 1 1 1 2 0 1 0 0 2 2 0 1 1 1 2 1 1
 0 2 2 1 1 2 1 0 0 0 1 2 1 1 1 2 0 1 0 1 2 2 0 0 2 2 0 0 2 2 0 1 1 2 0 1 2
 0 2 2 0 1 2 2 1 2 1 0 2 0 2 0 2 0 0 0 2 2 1 0 0 2 0 2 2 2 0 0 1 0 1 1 1 1
 2 2 2 0 0 0 0 0 0 2 0 0 2 2 0 2 0 1 2 0 2 2 1 1 0 2 0 0 2 0 0 2 0 2 2 1 2
 1 2 2 0 1 1 1 1 1 2 2 0 1 1 2 1 1 0 1 1 1 0 1 2 0 1 2 1 0 2 1 0 1 1 1 0 2
 0 0 0 1 1 1 1 2 2 2 0 1 2 0 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2019__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:25Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21019,2019,DIVI,3,DIVI,200.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.9702265283904825,0.9527609983309226,0.21176470588235294,0.99,75,0.75,0.6137856841087341,0.690953254699707,33489.30859375,30917.283203125,2572.025390625,32703.42578125,3.92941951751709,0.40459020900016185,1.9869999960064888e-05,0.40319240899998476,0.0010668989998521283,0.0010537100001783983,0.0013439746966666158,449.22265625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[2 1 1 1 2 1 0 0 1 0 1 1 2 0 2 1 0 2 2 0 2 2 2 1 0 2 0 0 1 1 0 2 2 2 1 2 2
 0 1 1 2 2 1 2 0 0 0 2 1 2 2 2 1 0 2 0 2 1 1 0 0 1 1 0 0 1 1 1 2 2 1 0 2 1
 0 2 1 0 2 1 1 2 1 2 0 1 0 1 0 1 0 0 0 1 1 2 0 0 1 0 1 1 1 0 0 2 0 2 2 2 2
 1 1 1 0 0 0 0 0 0 1 0 0 1 1 0 1 0 2 1 0 1 1 2 2 0 1 0 0 1 0 0 1 0 1 1 2 1
 2 1 1 0 2 2 2 2 2 1 1 0 2 2 1 2 2 0 2 2 2 0 2 2 0 2 1 2 0 1 2 0 2 2 2 0 1
 0 0 0 2 2 2 2 1 1 1 0 2 1 0 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2019__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:25Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21019,2019,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9267055449243874,0.903279531315705,nan,0.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.7578125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2019__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:25Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,200,100,3,0.1,0.9,3.0,21019,2019,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9848865697285946,0.9763112474994169,nan,0.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,445.7578125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2000__DIVI_p1,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:26Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,1000,100,3,0.1,0.9,3.0,101000,2000,DIVI,1,DIVI,1000.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.5115772514179352,0.6264106390462708,1.0,0.692,10,0.1,0.2665850520133972,0.18462982773780823,189299.4375,180279.734375,9019.703125,186359.109375,2.940328598022461,1.1720545080002012,0.11286171400024614,1.0562528739997106,0.0017549500007589813,0.002283379999880708,0.0035208429133323687,458.515625,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",informative_kw_llr,"[0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 1 0 2 0 0 0 0 0 0 2 0 0 0 2 1 2 0 0 2 0
 0 2 0 0 2 0 2 2 0 2 0 0 2 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 0 0 0 2 2 0 0 2 0
 2 0 0 0 0 0 1 0 2 0 0 0 0 2 2 0 0 2 0 0 0 0 0 0 0 0 1 2 2 2 0 0 0 0 0 0 0
 0 1 0 1 0 0 2 0 0 0 0 0 1 0 0 0 0 2 2 2 0 1 2 0 0 1 0 2 2 0 2 2 0 0 0 1 2
 0 0 0 0 2 0 2 0 1 0 0 0 2 0 1 1 0 0 0 0 0 0 2 0 0 0 2 0 2 0 2 0 1 0 2 0 0
 0 2 0 1 2 0 0 2 0 2 0 2 2 2 2 0 0 2 2 0 2 0 0 0 1 0 0 0 0 0 2 0 2 1 0 0 0
 0 0 0 2 0 1 0 2 0 0 2 2 0 2 0 2 0 1 0 0 0 0 0 2 0 1 0 2 0 2 2 2 0 0 2 0 1
 0 1 0 0 2 2 0 2 2 0 0 0 2 0 0 0 2 2 2 2 2 0 1 0 0 1 0 2 0 0 0 0 0 0 0 0 2
 1 0 2 0 2 0 2 0 0 2 0 2 0 1 1 2 0 2 2 2 2 0 0 0 0 2 0 0 0 2 2 1 2 0 0 0 2
 2 2 2 0 2 0 0 0 0 0 1 0 1 2 2 0 0 0 2 2 0 0 2 0 0 0 0 0 2 0 2 0 0 2 0 0 0
 2 2 1 0 2 2 0 2 0 0 2 2 0 0 2 0 2 2 2 2 0 0 2 1 2 0 0 2 2 1 0 0 0 0 0 1 1
 2 2 2 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 2 1 2 0 0 2 2 0 0 2 0 0 0
 2 1 2 0 1 2 0 0 0 1 0 0 0 0 0 0 2 0 0 0 2 0 0 0 2 0 0 1 0 0 2 1 2 1 0 2 1
 2 2 0 0 2 2 0 2 0 2 0 2 0 2 2 2 0 2 0 0 0 0 0 2 2 0 0 2 2 0 2 2 0 2 2 0 0
 2 0 2 0 0 2 0 2 0 1 0 2 2 2 0 0 0 0 0 0 2 0 2 0 0 2 2 2 0 2 0 0 1 0 1 0 0
 1 2 1 0 0 0 0 0 0 2 0 2 0 2 0 0 2 0 2 2 1 1 2 0 0 2 0 2 1 0 0 0 0 0 0 0 0
 2 0 2 0 0 2 0 2 0 0 0 1 0 2 0 0 0 0 2 0 0 2 0 2 0 0 2 0 0 2 0 0 0 2 0 0 2
 0 0 2 0 2 0 2 2 0 2 0 0 0 0 2 0 2 0 0 0 0 2 0 1 1 2 0 0 1 2 0 0 2 2 2 0 2
 1 2 0 0 0 0 0 2 0 0 2 0 0 0 2 0 2 0 2 2 2 0 0 2 0 0 0 0 0 0 1 0 0 0 2 0 2
 2 2 0 0 1 0 2 0 2 0 0 0 0 0 0 2 1 2 0 0 2 0 0 1 2 0 0 1 0 2 0 0 0 2 0 1 0
 0 0 0 2 2 0 0 1 0 2 2 1 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 2 1 1 0 1
 0 0 0 2 2 0 2 0 0 2 0 0 0 0 0 2 0 1 0 0 2 0 0 0 0 2 2 0 0 2 0 0 0 0 0 0 0
 0 0 0 1 0 2 0 0 2 0 0 2 0 0 0 1 0 0 0 2 0 2 0 1 0 0 2 0 0 0 0 0 0 0 2 1 1
 2 0 0 0 2 2 0 0 0 1 2 1 2 0 2 1 2 2 0 0 1 2 0 0 0 1 0 0 2 2 0 0 0 0 2 0 0
 0 0 0 0 2 0 1 0 2 2 0 2 2 0 0 1 0 2 2 0 2 1 2 0 0 0 0 0 2 0 2 0 1 0 0 1 0
 2 0 0 2 2 0 0 0 0 0 2 2 0 1 2 1 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0
 2 0 2 0 1 0 2 0 0 2 0 1 0 0 0 0 0 2 2 0 1 0 0 2 2 2 1 0 2 0 0 2 1 0 0 0 0
 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2000__DIVI_p2,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:26Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,1000,100,3,0.1,0.9,3.0,101000,2000,DIVI,2,DIVI,1000.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.43958312787191495,0.6302935185119796,0.18181818181818182,0.513,100,1.0,0.6727344393730164,0.6705504655838013,167029.890625,149462.359375,17567.53125,160815.890625,6.214004039764404,0.8416671650002172,2.9179999728512485e-05,0.8383919849998165,0.001906280000184779,0.0027053300000261515,0.0027946399499993884,467.55078125,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",noninformative_uniform,"[0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 1 0 1 0 0 0 0 0 0 2 0 0 0 1 0 2 0 0 2 0
 0 1 0 0 2 0 1 2 0 1 0 0 1 0 0 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 1 2 0 0 1 0
 2 0 0 0 0 0 0 0 2 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 1 2 1 2 0 0 0 0 0 0 0
 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 2 2 1 0 0 2 0 0 0 0 1 2 0 1 2 0 0 0 1 2
 0 0 0 0 2 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 2 0 1 0 0 0 1 0 0
 0 1 0 1 2 0 0 2 0 1 0 1 2 2 2 0 0 1 1 0 2 0 0 0 1 0 0 0 0 0 1 0 2 0 0 0 0
 0 0 0 2 0 0 0 2 0 0 1 2 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 2 1 1 0 0 2 0 0
 0 2 0 0 1 1 0 1 2 0 0 0 2 0 0 0 1 2 2 2 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2
 0 0 1 0 2 0 2 0 0 1 0 2 0 1 1 2 0 2 1 2 1 0 0 0 0 2 0 0 0 1 1 0 1 0 0 0 1
 2 2 2 0 2 0 0 0 0 0 0 0 2 2 1 0 0 0 2 1 0 0 1 0 0 0 0 0 2 0 2 0 0 1 0 0 0
 2 1 1 0 2 2 0 1 0 0 2 2 0 0 2 0 1 1 1 1 0 0 2 0 1 0 0 1 1 0 0 0 0 0 0 1 1
 2 2 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 2 0 0 2 0 0 0
 2 0 2 0 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 1 2 2 1 0 2 1
 1 1 0 0 2 1 0 2 0 2 0 1 0 2 2 2 0 1 0 0 0 0 0 1 1 0 0 1 2 0 2 1 0 1 2 0 0
 2 0 2 0 0 1 0 2 0 2 0 2 1 1 0 0 0 0 0 0 1 0 2 0 0 2 2 2 0 2 0 0 0 0 0 0 0
 0 1 2 0 0 0 0 0 0 1 0 2 0 1 0 0 2 0 1 1 0 2 2 0 0 2 0 2 1 0 0 0 0 0 0 0 0
 1 0 2 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 2 0 1 0 0 2 0 0 1 0 0 0 2 0 0 1
 0 0 2 0 1 0 2 1 0 2 0 0 0 0 2 0 2 0 0 0 0 2 0 2 0 2 0 0 0 1 0 0 2 1 2 0 2
 2 2 0 0 0 0 0 1 0 0 2 0 0 0 1 0 1 0 2 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 2
 2 1 0 0 1 0 2 0 2 0 0 0 0 0 0 1 0 2 0 0 2 0 0 0 2 0 0 2 0 1 0 0 0 1 0 1 0
 0 0 0 1 1 0 0 0 0 2 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 1 2 0 0 0
 0 0 0 1 2 0 2 0 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 1 2 0 0 2 0 0 0 0 0 0 0
 0 0 0 0 0 2 0 0 2 0 0 2 0 0 0 2 0 0 0 2 0 1 0 1 0 0 2 0 0 0 0 0 0 0 1 0 1
 2 0 0 0 1 2 0 0 0 0 1 0 2 0 2 0 2 1 0 0 2 1 0 0 0 0 0 0 2 2 0 0 0 0 2 0 0
 0 0 0 0 1 0 1 0 2 2 0 2 1 0 0 0 0 1 2 0 2 0 2 0 0 0 0 0 1 0 2 0 0 0 0 0 0
 1 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0
 1 0 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 2 1 0 0 0 0 2 2 1 0 0 2 0 0 2 0 0 0 0 0
 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2000__DIVI_p3,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:26Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,1000,100,3,0.1,0.9,3.0,101000,2000,DIVI,3,DIVI,1000.0,1.0,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,300,3,2,120,240,"[120, 240]",0.42149482949740136,0.5401345260701592,0.07894736842105263,0.692,66,0.66,0.585970938205719,0.6739853620529175,171863.625,158400.84375,13462.78125,167883.828125,3.9797980785369873,0.8212115269998321,3.4130000130971894e-05,0.818552037000245,0.0018178199998146738,0.0021271300001899363,0.002728506790000817,463.35546875,ok,0,,outputs/misspec_robustness_tuned,"[120, 240]",random_prior,"[0 1 0 0 2 0 0 0 0 0 0 2 0 0 0 2 2 2 0 2 0 0 0 0 0 0 1 0 0 0 2 2 1 0 0 2 0
 0 2 0 2 1 2 2 2 2 2 0 2 1 0 0 0 0 0 2 0 1 2 2 0 0 1 0 0 0 0 0 2 2 0 0 1 0
 1 0 0 2 0 0 2 0 1 0 0 0 0 1 2 0 0 1 0 0 2 2 0 0 0 0 1 1 2 1 0 0 0 0 0 0 0
 2 2 2 2 0 2 2 0 0 0 0 0 2 0 0 0 0 1 2 2 2 2 1 0 0 2 0 1 2 2 2 1 0 0 0 1 1
 0 0 0 0 1 0 2 2 2 0 0 0 2 0 2 2 0 0 2 0 0 0 2 2 0 0 1 0 1 0 1 0 2 0 1 2 0
 0 1 0 2 1 0 0 1 2 1 0 2 2 2 1 0 0 2 1 0 2 0 0 0 1 0 2 2 0 0 1 0 1 2 0 0 0
 0 0 0 1 2 2 0 1 0 2 1 1 0 1 0 2 0 2 2 0 0 2 0 2 0 2 0 1 0 2 1 1 0 0 1 0 2
 0 1 2 0 2 1 0 1 2 0 0 0 1 0 0 0 1 1 2 1 1 0 2 2 0 2 0 2 0 0 0 0 0 0 0 0 1
 0 0 1 0 2 0 2 0 0 1 0 2 0 2 2 2 0 1 1 2 2 2 0 0 0 1 0 0 2 1 2 0 2 0 0 2 1
 1 1 2 0 1 2 0 0 0 0 2 0 2 1 2 2 2 0 2 1 0 0 1 0 0 2 0 0 1 0 1 0 2 1 0 0 2
 1 1 2 0 1 1 2 1 0 0 2 2 0 0 2 0 1 1 1 1 2 0 2 0 1 2 0 1 2 2 0 2 0 2 2 2 1
 2 2 1 2 0 0 0 0 0 0 2 0 0 0 0 2 0 2 0 2 0 0 0 2 1 2 2 2 2 2 1 0 0 1 0 0 0
 1 2 1 0 1 1 0 0 0 2 0 0 2 2 0 0 2 2 0 2 1 0 0 0 2 0 0 2 0 0 1 2 2 1 0 2 1
 1 2 0 2 1 1 0 1 0 2 0 1 0 1 1 1 0 1 0 2 0 0 2 1 2 0 0 1 1 0 1 1 2 2 2 0 0
 1 2 2 0 0 2 0 1 2 1 0 1 2 1 0 0 0 0 0 0 1 0 1 0 0 1 1 2 0 1 0 0 2 0 2 2 2
 2 1 1 0 0 0 0 2 0 2 0 1 2 1 2 0 2 2 1 1 2 2 2 0 0 1 0 1 2 0 0 0 0 0 2 0 0
 2 0 1 0 2 1 0 1 0 0 0 2 0 2 0 0 0 0 2 0 0 1 0 1 2 0 1 2 0 1 0 0 0 1 0 0 1
 0 0 1 0 1 0 2 2 0 1 0 2 0 0 2 0 2 2 0 0 0 1 2 1 2 1 0 0 2 1 2 0 1 2 1 0 1
 1 1 0 0 0 0 0 1 0 0 2 0 0 0 1 0 2 2 1 2 2 0 0 2 0 0 2 2 0 0 2 0 0 0 1 0 1
 1 1 0 0 2 0 1 0 1 0 0 0 0 0 2 1 2 1 0 0 2 0 0 2 2 0 0 2 0 1 0 0 0 1 0 1 0
 2 0 0 1 1 0 0 2 0 2 1 2 0 0 2 2 0 0 2 0 0 0 0 0 2 0 0 0 1 0 2 1 1 1 2 0 0
 0 0 0 1 2 0 1 0 0 1 0 0 0 0 0 2 0 2 0 0 1 0 0 0 0 1 1 0 0 2 2 2 0 0 0 0 0
 0 2 0 2 0 1 0 2 1 2 0 1 0 0 0 1 0 0 0 2 0 1 0 1 0 0 2 2 0 0 2 0 0 0 1 2 2
 2 0 0 0 1 1 0 0 2 2 1 2 1 0 1 0 2 1 0 0 1 2 0 0 0 2 0 0 1 2 0 0 0 2 1 0 0
 0 2 0 0 1 2 2 0 1 1 0 2 1 0 0 2 0 1 2 0 1 2 1 0 0 0 0 0 2 0 1 0 2 0 0 2 0
 2 0 0 1 1 0 0 0 0 0 2 2 2 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 2 0 0
 2 2 1 0 2 0 1 0 0 1 0 2 2 0 0 2 0 2 1 0 2 0 2 2 1 1 2 0 1 2 0 2 2 0 0 0 0
 0]"
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2000__kmeans_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:26Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,1000,100,3,0.1,0.9,3.0,101000,2000,kmeans_oracle,nan,KMeans,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.9820277412679846,0.9691124694306648,nan,0.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,456.61328125,ok,0,,outputs/misspec_robustness_tuned
misspec_tuned__t_df5_noise3__heavy_tail_signal__seed2000__gmm_oracle,run_divi_misspec_robustness_tuned.py,2026-04-02T15:20:26Z,unknown,local,cpu,x86_64,synthetic_heavy_tail_signal,t_df5_noise3,heavy_tail_signal,1000,100,3,0.1,0.9,3.0,101000,2000,gmm_oracle,nan,GaussianMixtureDiag,nan,nan,120,manual_mult_auto,141.89385332046726,1.0,0.01,1.0,0.1,300,nan,3,0,nan,nan,[],0.985007884635277,0.9732651949630602,nan,0.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,456.61328125,ok,0,,outputs/misspec_robustness_tuned
